4.227	6300::Flickering Lights (Blinkende lygter) (2000)::Action|Comedy|Crime::闪烁恶人心::6.8
4.226	7773::Bang, Bang, You're Dead (2002)::Drama::断魂枪声::8.8
4.226	1227::Once Upon a Time in America (1984)::Crime|Drama|Thriller::美国往事::9
4.226	3061::Holiday Inn (1942)::Comedy|Musical::假日旅馆::7.9
4.226	1281::Great Dictator, The (1940)::Comedy|Drama|War::大独裁者::8.9
4.226	3680::Decline of Western Civilization Part II: The Metal Years, The (1988)::Documentary::西方文明史2：金属岁月::0
4.226	25947::Unfaithfully Yours (1948)::Comedy::红杏出墙::7.7
4.226	3606::On the Town (1949)::Comedy|Musical|Romance::锦城春色::7.2
4.225	7759::Nostalghia (1983)::Drama::乡愁::8.9
4.225	5747::Gallipoli (1981)::Drama|War::加里波利::7.6
4.224	7116::Diabolique (Les Diaboliques) (1955)::Horror|Mystery|Thriller::恶魔::8.4
4.224	38061::Kiss Kiss Bang Bang (2005)::Action|Comedy|Mystery|Thriller::小贼、美女和妙探::7.1
4.224	47274::Murmur of the Heart (Le Souffle au coeur) (1971)::Comedy|Drama::好奇心::8
4.224	1278::Young Frankenstein (1974)::Action|Comedy|Horror::新科学怪人::7.5
4.223	7209::Mr. Hulot's Holiday (Les Vacances de M. Hulot) (1953)::Comedy::于洛先生的假期::8.2
4.223	2611::Winslow Boy, The (1999)::Drama::文斯洛男孩::6.1
4.223	1412::Some Mother's Son (1996)::Drama::赤子雄心::0
4.223	26578::Sacrifice, The (Offret - Sacraficatio) (1986)::Drama::牺牲::8.7
4.223	4646::Greenfingers (2000)::Comedy|Drama::生命的绿色::7.8
4.223	3929::Bank Dick, The (1940)::Comedy::银行妙探::6.5
4.222	2575::Dreamlife of Angels, The (La Vie rêvée des anges) (1998)::Drama::两极天使::7.8
4.222	45928::Who Killed the Electric Car? (2006)::Documentary::谁消灭了电动车::8.2
4.222	6874::Kill Bill: Vol. 1 (2003)::Action|Crime|Thriller::杀死比尔::7.9
4.222	7766::Throne of Blood (Kumonosu jô) (1957)::Action|Drama|Thriller|War::蜘蛛巢城::8.4
4.222	2579::Following (1998)::Crime|Film-Noir|Mystery|Thriller::追随::9
4.222	7926::High and Low (Tengoku to jigoku) (1963)::Crime|Drama|Film-Noir|Thriller::天国与地狱::8.4
4.222	1940::Gentleman's Agreement (1947)::Drama::君子协定::6.8
4.221	4427::Lion in Winter, The (1968)::Drama::冬狮::8.1
4.221	7705::Pat and Mike (1952)::Comedy|Romance::帕特和麦克::0
4.220	1952::Midnight Cowboy (1969)::Drama::午夜牛郎::8.3
4.220	2983::Ipcress File, The (1965)::Thriller::伊普克雷斯档案::7.4
4.220	5903::Equilibrium (2002)::Action|Sci-Fi|Thriller::撕裂的末日::7.4
4.220	3811::Breaker Morant (1980)::Drama|War::烈血焚城::7.4
4.220	25940::Lady from Shanghai, The (1947)::Drama|Film-Noir|Mystery::上海小姐::8.3
4.220	3330::Splendor in the Grass (1961)::Drama|Romance::天涯何处觅知音::7.7
4.219	2925::Conformist, The (Il Conformista) (1970)::Drama::同流者::8.6
4.219	1449::Waiting for Guffman (1996)::Comedy::等待古夫曼::6.4
4.218	3551::Marathon Man (1976)::Crime|Drama|Thriller::霹雳钻::7.6
4.218	55442::Persepolis (2007)::Animation|Drama::我在伊朗长大::8.7
4.218	8044::I Am a Fugitive from a Chain Gang (1932)::Crime|Drama|Film-Noir::亡命者::8.6
4.218	6993::Hannah and Her Sisters (1986)::Comedy|Drama|Romance::汉娜姐妹::8.1
4.218	8645::Maria Full of Grace (Maria, Llena eres de gracia) (2004)::Crime|Drama|Thriller::万福玛丽亚::7.8
4.218	5496::Ossessione (1943)::Drama::对头冤家::7.8
4.217	1185::My Left Foot (1989)::Drama::我的左脚::8.3
4.217	2585::Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)::Drama|Romance::极地恋人::8.4
4.217	1968::Breakfast Club, The (1985)::Comedy|Drama::早餐俱乐部::8.1
4.217	3360::Hoosiers (1986)::Drama::火爆教头草地兵::7.2
4.217	615::Bread and Chocolate (Pane e cioccolata) (1973)::Comedy|Drama::None::None
4.216	6271::Day for Night (Nuit Américaine, La) (1973)::Comedy|Drama::日以作夜::8.2
4.215	7820::Virgin Spring, The (Jungfrukällan) (1960)::Drama::处女泉::8.4
4.215	2624::After Life (Wandafuru raifu) (1998)::Drama::after dark::0
4.215	1809::Fireworks (Hana-bi) (1997)::Crime|Drama::花火::8.5
4.214	1188::Strictly Ballroom (1992)::Comedy|Romance::舞国英雄::7.6
4.214	2745::Mission, The (1986)::Drama::教会::7.6
4.214	8477::Pier, The (La Jetée) (1962)::Sci-Fi::堤::8.8
4.214	3736::Ace in the Hole (a.k.a. Big Carnival, The) (1951)::Drama::倒扣的王牌::8.7
4.214	27721::Very Long Engagement, A (Un long dimanche de fiançailles) (2004)::Drama|Mystery|Romance|War::漫长的婚约::7.9
4.213	608::Fargo (1996)::Comedy|Crime|Drama|Thriller::冰血暴::7.8
4.213	6107::Night of the Shooting Stars (La Notte di San Lorenzo) (1982)::Drama|War::圣洛伦索之夜::7.4
4.213	8665::Bourne Supremacy, The (2004)::Action|Adventure|Drama|Mystery|Thriller::谍影重重2::8.3
4.213	6760::In This World (2002)::Adventure|Drama::尘世之间::8
4.213	1625::Game, The (1997)::Adventure|Mystery|Thriller::心理游戏::7.6
4.212	4338::Twelve O'Clock High (1949)::Drama|War::晴空血战史::7.1
4.212	446::Farewell My Concubine (Ba wang bie ji) (1993)::Drama|Romance::霸王别姬::9.4
4.211	26131::Battle of Algiers, The (Bataille d'Alger, La) (1966)::Drama|War::阿尔及尔之战::8.4
4.211	8772::Spy Who Came in from the Cold, The (1965)::Drama|Thriller::柏林谍影::8.5
4.211	7302::Thief of Bagdad, The (1924)::Action|Adventure|Fantasy::月宫宝盒::7.8
4.211	3675::White Christmas (1954)::Comedy|Musical|Romance::银色圣诞::7.8
4.210	52042::Black Book (Zwartboek) (2006)::Drama|Thriller|War::黑皮书::8.1
4.210	924::2001: A Space Odyssey (1968)::Adventure|Sci-Fi::2001太空漫游::8.5
4.210	54997::3:10 to Yuma (2007)::Action|Crime|Drama|Western::决战犹马镇::7.8
4.210	6985::Passion of Joan of Arc, The (La Passion de Jeanne d'Arc) (1928)::Drama::圣女贞德蒙难记::8.9
4.209	324::Sum of Us, The (1994)::Comedy|Drama::我们四个::7.5
4.209	6126::Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)::Drama::维洛妮卡佛丝::7.9
4.209	57845::Joe Strummer: The Future Is Unwritten (2007)::Documentary::史特拉莫：未来尚未命定::8.1
4.209	6975::Funny Games (1997)::Drama|Horror|Thriller::趣味游戏::7.6
4.209	7089::Amarcord (1973)::Comedy|Drama::阿玛柯德::8.7
4.208	44204::Tsotsi (2005)::Crime|Drama::救赎::7.3
4.208	8235::Safety Last! (1923)::Action|Comedy|Romance::最后安全::8.9
4.208	2610::Three Seasons (1999)::Drama::恋恋三季::8.2
4.207	3068::Verdict, The (1982)::Drama|Mystery::大审判::7.5
4.207	26038::Teacher's Pet (1958)::Comedy|Romance::教师之恋::0
4.207	8256::Queen Christina (1933)::Drama|Romance::瑞典女王::8.2
4.206	63062::Changeling (2008)::Crime|Drama|Mystery::换子疑云::8.2
4.206	5498::Red Beard (Akahige) (1965)::Drama::红胡子::8.4
4.206	32::12 Monkeys (Twelve Monkeys) (1995)::Sci-Fi|Thriller::十二猴子::7.9
4.206	1288::This Is Spinal Tap (1984)::Comedy|Musical::摇滚万万岁::7.5
4.206	3507::Odd Couple, The (1968)::Comedy|Drama::单身公寓::8
4.206	9018::Control Room (2004)::Documentary|War::Control Room::8.5
4.206	800::Lone Star (1996)::Drama::小镇疑云::7.2
4.206	8533::Notebook, The (2004)::Drama|Romance|War::恋恋笔记本::8.4
4.206	5198::Long Good Friday, The (1980)::Drama|Thriller::漫长美好的星期五::7.1
4.206	6780::Brief History of Time, A (1991)::Documentary::时间简史::7.9
4.206	3505::No Way Out (1987)::Drama|Mystery|Thriller::谍海军魂::6.7
4.205	25868::Ball of Fire (1941)::Comedy|Romance::火球::7.5
4.205	3788::Blow-Up (Blowup) (1966)::Drama|Mystery::放大::8.4
4.205	4963::Ocean's Eleven (2001)::Comedy|Crime|Thriller::十一罗汉::7.8
4.205	2020::Dangerous Liaisons (1988)::Drama|Romance::危险关系::7.6
4.205	5604::Man in the White Suit, The (1951)::Comedy|Sci-Fi::白衣男子::7.4
4.204	1257::Better Off Dead... (1985)::Comedy|Romance::再见人生::7.2
4.204	508::Philadelphia (1993)::Drama::费城故事::8.5
4.204	7147::Big Fish (2003)::Drama|Fantasy|Romance::大鱼::8.7
4.203	1177::Enchanted April (1992)::Drama|Romance::迷人的四月::7.7
4.203	4184::Bishop's Wife, The (1947)::Comedy|Drama|Fantasy|Romance::仁慈天使::6.9
4.203	25937::Easter Parade (1948)::Musical|Romance::花开蝶满枝::8
4.203	8914::Primer (2004)::Drama|Mystery|Sci-Fi|Thriller::雷管::6.6
4.203	5752::Gregory's Girl (1981)::Comedy|Romance::葛莱哥里的女友::7.5
4.203	5147::Wild Strawberries (Smultronstället) (1957)::Drama::野草莓::8.7
4.203	3967::Billy Elliot (2000)::Drama::跳出我天地::8.7
4.202	5617::Secretary (2002)::Comedy|Drama|Romance::秘书::7
4.202	3083::All About My Mother (Todo sobre mi madre) (1999)::Comedy|Drama::关于我母亲的一切::8.5
4.202	53161::I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)::Comedy|Drama|Fantasy|Romance::机器人之恋::6.4
4.202	8656::Short Film About Killing, A (Krótki film o zabijaniu) (1988)::Crime|Drama::杀人短片::8.7
4.202	58706::Under the Same Moon (La Misma luna) (2007)::Adventure|Drama::一样的月光::8
4.201	2594::Open Your Eyes (Abre los ojos) (1997)::Drama|Romance|Sci-Fi|Thriller::睁开你的双眼::8.1
4.201	3871::Shane (1953)::Drama|Western::原野奇侠::7.2
4.201	5358::Mountains of the Moon (1990)::Adventure::浩气盖山河::0
4.201	4117::Hope and Glory (1987)::Comedy|Drama|War::希望与荣耀::8.3
4.200	3178::Hurricane, The (1999)::Drama::飓风::8.3
4.200	994::Big Night (1996)::Comedy|Drama::狂宴::7
4.200	162::Crumb (1994)::Documentary::克鲁伯::8.2
4.200	3543::Diner (1982)::Comedy|Drama::餐馆::7.5
4.199	3224::Woman in the Dunes (Suna no onna) (1964)::Drama::砂之女::8.3
4.199	1788::Men with Guns (1997)::Action|Drama::带枪的男人::6.8
4.199	4103::Empire of the Sun (1987)::Drama|War::太阳帝国::7.8
4.199	1827::Big One, The (1997)::Comedy|Documentary::大家伙::7.7
4.198	3296::To Sir with Love (1967)::Drama::念师恩::8
4.198	55555::Edge of Heaven, The (Auf der anderen Seite) (2007)::Drama::在人生的另一边::8.3
4.198	919::Wizard of Oz, The (1939)::Adventure|Children|Fantasy|Musical::绿野仙踪::8
4.197	8011::Weather Underground, The (2002)::Documentary::地下气象::8
4.197	1411::Hamlet (1996)::Crime|Drama|Romance::哈姆雷特::7.8
4.197	1307::When Harry Met Sally... (1989)::Comedy|Romance::当哈利遇到莎莉::8.1
4.197	1674::Witness (1985)::Drama|Romance|Thriller::证人::7
4.197	5890::Elling (2001)::Comedy|Drama::他傻瓜谁聪明::8.5
4.197	715::Horseman on the Roof, The (Hussard sur le toit, Le) (1995)::Drama|Romance::屋顶上的轻骑兵::7.7
4.196	475::In the Name of the Father (1993)::Drama::因父之名::8.8
4.196	6291::Lilya 4-Ever (Lilja 4-ever) (2002)::Drama::永远的莉莉亚::8.2
4.196	40819::Walk the Line (2005)::Drama|Musical|Romance::与歌同行::7.7
4.196	1964::Klute (1971)::Drama|Mystery::柳巷芳草::7.5
4.196	2921::High Plains Drifter (1973)::Western::荒野浪子::6.8
4.196	8010::Power of One, The (1992)::Drama::情系我心::7.3
4.195	6859::Devil and Daniel Webster, The (1941)::Drama|Fantasy::黑夜煞星::7
4.195	3671::Blazing Saddles (1974)::Comedy|Western::灼热的马鞍::7.5
4.195	5989::Catch Me If You Can (2002)::Crime|Drama::猫鼠游戏::8.4
4.194	7566::28 Up (1985)::Documentary::人生七年第四季::8.8
4.194	4336::Nightwatch (Nattevagten) (1994)::Horror|Thriller::看夜更::6.7
4.194	322::Swimming with Sharks (1995)::Comedy|Drama::寻鲨记::0
4.194	7620::Monster in a Box (1992)::Comedy|Drama::A Day in October::0
4.193	1243::Rosencrantz and Guildenstern Are Dead (1990)::Comedy|Drama::君臣人子小命呜呼::8.5
4.193	4406::Man Who Shot Liberty Valance, The (1962)::Adventure|Crime|Western::双虎屠龙::8
4.193	7836::Woodstock (1970)::Documentary|Musical::伍德斯托克音乐节1969::9.2
4.193	5899::Zulu (1964)::Action|Drama|War::祖鲁战争::7.3
4.193	4322::Eight Men Out (1988)::Drama::八面威风::7
4.192	4644::Bread and Tulips (Pane e Tulipani) (2000)::Comedy|Romance::逐梦郁金香::7.4
4.192	302::Queen Margot (La Reine Margot) (1994)::Drama|Romance::玛戈皇后::7.7
4.192	8620::Exterminating Angel, The (El Ángel exterminador) (1962)::Comedy|Drama|Fantasy|Mystery::泯灭天使::8.5
4.192	2396::Shakespeare in Love (1998)::Comedy|Drama|Romance::莎翁情史::7.3
4.192	6807::Monty Python's The Meaning of Life (1983)::Comedy::人生七部曲::8.2
4.192	6123::Sunless (Sans Soleil) (1983)::Documentary::日月无光::8.1
4.191	8012::Kikujiro (Kikujirô no natsu) (1999)::Comedy|Drama::None::None
4.191	2852::Soldier's Story, A (1984)::Drama::大兵::7.4
4.191	8638::Before Sunset (a.k.a. Before Sunrise 2) (2004)::Drama|Romance::爱在日落黄昏时::8.7
4.190	47610::Illusionist, The (2006)::Drama|Fantasy|Mystery|Romance|Thriller::魔术师::7.5
4.190	2946::Help! (1965)::Comedy|Musical::救命::8.1
4.190	3654::Guns of Navarone, The (1961)::Action|Adventure|Drama|War::纳瓦隆大炮::7.4
4.190	3342::Birdy (1984)::Drama|War::鸟人::8.3
4.190	1300::My Life as a Dog (Mitt liv som hund) (1985)::Comedy|Drama::狗脸的岁月::8.5
4.189	5876::Quiet American, The (2002)::Drama|Thriller|War::沉静的美国人::6.9
4.188	7649::Babylon 5: In the Beginning (1998)::Adventure|Sci-Fi::巴比伦5号：水之魂::6.5
4.188	4880::Life as a House (2001)::Comedy|Drama::爱在屋檐下::7.6
4.188	27555::Fubar (2002)::Comedy|Documentary::Fubar::0
4.188	6122::Richard Pryor Live on the Sunset Strip (1982)::Comedy|Documentary::Richard Pryor Live on the Sunset Strip::0
4.188	3730::Conversation, The (1974)::Drama|Mystery::家族的肖像::7.8
4.188	2932::Days of Heaven (1978)::Drama::天堂之日::7.7
4.188	8589::Winter War (Talvisota) (1989)::Drama|War::冬日再見::0
4.188	7311::Goodbye, Mr. Chips (1939)::Drama|Romance::万世师表::7.3
4.187	3111::Places in the Heart (1984)::Drama::我心深处::8
4.187	31116::Sergeant York (1941)::Drama|War::约克军曹::7.2
4.187	6571::Mondays in the Sun (Los Lunes al sol) (2002)::Drama::阳光下的星期一::7.6
4.187	6269::Stevie (2002)::Documentary::Stevie::8.2
4.187	3783::Croupier (1998)::Crime|Drama::杀戮赌场::7.3
4.187	33154::Enron: The Smartest Guys in the Room (2005)::Documentary::安然: 房间里最聪明的人::8.5
4.187	3897::Almost Famous (2000)::Adventure|Comedy|Drama|Musical::几近成名::8.1
4.186	7086::Pygmalion (1938)::Comedy|Drama::卖花女::8.1
4.186	6283::Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)::Action|Animation|Film-Noir|Sci-Fi|Thriller::赏金猎人：天国之扉::8.8
4.186	3822::Girl on the Bridge, The (La Fille sur le Pont) (1999)::Drama|Romance::桥::7.4
4.186	4969::And Then There Were None (1945)::Crime|Mystery::无人生还::8
4.186	1096::Sophie's Choice (1982)::Drama::苏菲的抉择::8.1
4.186	3339::Cross of Iron (1977)::War::铁十字勋章::7.7
4.186	3849::Spiral Staircase, The (1946)::Thriller::None::None
4.186	6370::Spanish Apartment, The (L'auberge Espagnole) (2002)::Comedy|Drama|Romance::西班牙公寓::7.9
4.185	34153::Murderball (2005)::Documentary::轮椅上的竞技::7.9
4.185	7564::Kwaidan (Kaidan) (1964)::Horror::怪谈::8.3
4.185	7438::Kill Bill: Vol. 2 (2004)::Action|Drama|Thriller::杀死比尔2::7.6
4.185	8715::No Name on the Bullet (1959)::Western::威镇洛司堡::0
4.185	55176::In the Shadow of the Moon (2007)::Documentary::月之阴影::8.1
4.185	27741::Twilight Samurai, The (Tasogare Seibei) (2002)::Drama|Romance::黄昏的清兵卫::8.5
4.185	4999::Dodsworth (1936)::Drama|Romance::孔雀夫人::7.1
4.185	26796::Heart in Winter, A (Un coeur en hiver) (1992)::Drama|Romance::今生情未了::8.2
4.184	1484::Daytrippers, The (1996)::Comedy|Drama|Mystery|Romance::短途旅行者::0
4.184	2010::Metropolis (1927)::Drama|Romance|Sci-Fi|Thriller::大都会::8.8
4.184	1719::Sweet Hereafter, The (1997)::Drama::意外的春天::7.5
4.184	2919::Year of Living Dangerously, The (1982)::Drama|Romance|War::危险年代::7
4.183	3996::Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)::Action|Adventure|Drama|Fantasy::卧虎藏龙::7.4
4.183	2070::Tender Mercies (1983)::Drama::温柔的怜悯::7.9
4.183	5062::Seconds (1966)::Mystery|Sci-Fi|Thriller::第二生命::8.1
4.183	2285::If.... (1968)::Drama::如果::8.1
4.183	4312::Himalaya (Himalaya - l'enfance d'un chef) (1999)::Adventure|Drama::喜马拉雅::8.3
4.182	42197::Keeping Mum (2005)::Comedy|Drama|Film-Noir::保持缄默::7.5
4.182	3350::Raisin in the Sun, A (1961)::Drama::阳光下的葡萄干::8
4.182	17::Sense and Sensibility (1995)::Comedy|Drama|Romance::理智与情感::8.1
4.181	8712::My Favorite Wife (1940)::Comedy|Romance::我的爱妻::7.2
4.181	778::Trainspotting (1996)::Comedy|Crime|Drama::猜火车::8.6
4.181	62::Mr. Holland's Opus (1995)::Drama::生命因你动听::8.4
4.181	47099::Pursuit of Happyness, The (2006)::Drama::当幸福来敲门::8.8
4.181	4194::I Know Where I'm Going! (1945)::Drama|Romance|War::我走我路::7.1
4.181	7263::Miracle (2004)::Drama::挑战奇迹::7.7
4.181	32460::Knockin' On Heaven's Door (1997)::Action|Comedy|Crime|Drama::敲开天堂的门::8.6
4.180	31437::Nobody Knows (Dare mo shiranai) (2004)::Drama::无人知晓::8.8
4.180	5954::25th Hour (2002)::Crime|Drama::第25小时::8
4.180	1050::Looking for Richard (1996)::Documentary|Drama::寻找理查三世::8
4.180	6467::Jenny Lamour (Quai des Orfèvres) (1947)::Crime|Drama::Soldaten og Jenny::0
4.179	52967::Away from Her (2006)::Drama|Romance::柳暗花明::8
4.179	52952::This Is England (2006)::Drama::这就是英格兰::7.9
4.179	7932::Dark Days (2000)::Documentary::黑暗的日子::8.2
4.179	25839::Nothing Sacred (1937)::Comedy|Romance::毫不神圣::8.1
4.179	4422::Cries and Whispers (Viskningar och rop) (1972)::Drama::呼喊与细语::8.8
4.179	7288::Foolish Wives (1922)::Drama::情场现形记::7.8
4.179	7238::Ashes and Diamonds (Popiól i diament) (1958)::Drama|War::灰烬与钻石::8.3
4.179	8754::Prime of Miss Jean Brodie, The (1969)::Drama::春风不化雨::8.3
4.179	3135::Great Santini, The (1979)::Drama::霹雳上校::6.8
4.178	6669::Ikiru (1952)::Drama::生之欲::8.9
4.178	515::Remains of the Day, The (1993)::Drama|Romance::告别有情天::8.2
4.178	6942::Love Actually (2003)::Comedy|Drama|Romance::真爱至上::8.5
4.178	6761::Tibet: Cry of the Snow Lion (2002)::Documentary::Lost in the Snow::0
4.178	7700::Wages of Fear, The (Le Salaire de la peur) (1953)::Action|Adventure|Drama|Thriller::恐惧的代价::8.8
4.177	1176::Double Life of Veronique, The (Double Vie de Véronique, La) (1991)::Drama|Fantasy|Romance::两生花::8.3
4.177	26524::Times of Harvey Milk, The (1984)::Documentary::哈维·米尔克的时代::8.7
4.177	8481::Northwest Passage (1940)::Action|Adventure|Drama|Romance|Thriller|Western::神枪游侠::0
4.177	8405::Hour of the Wolf (Vargtimmen) (1968)::Drama|Horror::豺狼时刻::8.3
4.177	3307::City Lights (1931)::Comedy|Drama|Romance::城市之光::9.2
4.176	805::Time to Kill, A (1996)::Drama|Thriller::杀戮时刻::7.4
4.176	944::Lost Horizon (1937)::Drama::消失在地平线::6.7
4.176	5516::Read My Lips (Sur mes lèvres) (2001)::Crime|Drama|Thriller::唇语惊魂::6.9
4.176	58808::Last Hangman, The (2005)::Drama::最后的绞刑师::7.7
4.175	7335::Pickup on South Street (1953)::Film-Noir::南街奇遇::7.6
4.175	6579::One, Two, Three (1961)::Comedy::玉女风流::8.6
4.175	929::Foreign Correspondent (1940)::Drama|Film-Noir|Mystery|Thriller::海外特派员::7.3
4.174	5120::Sleuth (1972)::Comedy|Mystery|Thriller::足迹::8.3
4.174	6668::Road Home, The (Wo de fu qin mu qin) (1999)::Drama|Romance::我的父亲母亲::7.5
4.174	26052::Pickpocket (1959)::Crime|Drama::扒手::8.6
4.174	7096::Rivers and Tides (2001)::Documentary::河流与潮汐::9.3
4.173	3148::Cider House Rules, The (1999)::Drama::总有骄阳::8
4.173	628::Primal Fear (1996)::Crime|Drama|Thriller::一级恐惧::8.2
4.173	36529::Lord of War (2005)::Action|Crime|Drama|Romance|Thriller|War::战争之王::8.4
4.173	2064::Roger & Me (1989)::Comedy|Documentary::罗杰和我::7.8
4.173	5533::Children On Their Birthdays (2002)::Drama::孩子们的生日::0
4.173	428::Bronx Tale, A (1993)::Drama::布朗克斯的故事::8.5
4.173	7216::High Sierra (1941)::Crime|Drama|Film-Noir|Thriller::夜困摩天岭::7.4
4.173	2690::Ideal Husband, An (1999)::Comedy|Romance::老公不及格::7.3
4.173	25900::Curse of the Cat People, The (1944)::Drama|Fantasy|Horror::猫人的诅咒::6
4.173	7323::Good bye, Lenin! (2003)::Comedy|Drama::再见列宁::8.7
4.173	65001::Constantine's Sword (2007)::Documentary::君士坦丁之剑::6.8
4.172	3140::Three Ages, The (1923)::Comedy::三个时代::7.8
4.172	7022::Battle Royale (Batoru Rowaiaru) (2000)::Action|Drama|Horror|Sci-Fi|Thriller::大逃杀::8.1
4.171	7299::Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)::Drama::易布拉辛先生和古兰经的花::8
4.171	101::Bottle Rocket (1996)::Adventure|Comedy|Crime|Romance::瓶装火箭::6.9
4.171	31952::Control (Kontroll) (2003)::Comedy|Drama|Mystery::杀人频道::0
4.171	55156::Unreasonable Man, An (2006)::Documentary::不可理喻之人::9.1
4.171	27820::Story of the Weeping Camel, The (Die Geschichte vom weinenden Kamel) (2003)::Documentary|Drama::End of the Century: The Story of the Ramones (USA)::9
4.171	2071::And the Band Played On (1993)::Drama::世纪的哭泣::7.5
4.170	3067::Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)::Comedy|Drama::崩溃边缘的女人::7.8
4.170	3645::Cleo From 5 to 7 (Cléo de 5 à 7) (1962)::Drama::五至七时的奇奥::8.4
4.170	3114::Toy Story 2 (1999)::Adventure|Animation|Children|Comedy|Fantasy::玩具总动员2::7.8
4.170	1555::To Have, or Not (En avoir (ou pas)) (1995)::Drama::En avoir (ou pas)::0
4.170	7584::Woman of the Year (1942)::Comedy|Romance::小姑居处::7.1
4.170	8602::Shadows (1959)::Drama::影子::7.9
4.170	497::Much Ado About Nothing (1993)::Comedy|Romance::无事生非::7.2
4.170	5224::Promises (2001)::Documentary::美丽天堂::8.4
4.170	59126::Religulous (2008)::Documentary::宗教的荒谬::7.4
4.169	3503::Solaris (Solyaris) (1972)::Drama|Mystery|Sci-Fi::飞向太空::8.4
4.169	5114::Bad and the Beautiful, The (1952)::Drama::玉女奇遇::7.8
4.168	7260::Latter Days (2003)::Comedy|Drama|Romance::闪亮的日子::7.4
4.168	3384::Taking of Pelham One Two Three, The (1974)::Action|Crime::骑劫地下铁::7.3
4.168	3504::Network (1976)::Comedy|Drama::电视台风云::8.5
4.168	46322::Fearless (Huo Yuan Jia) (2006)::Action|Drama::霍元甲::6.4
4.168	5056::Every Man for Himself and God Against All (a.k.a. The Enigma of Kaspar Hauser) (a.k.a. The Mystery of Kaspar Hauser) (Jeder für sich und Gott Gegen Alle) (1974)::Crime|Drama::卡斯帕尔·豪泽尔之谜::8.5
4.168	3105::Awakenings (1990)::Drama|Mystery::无语问苍天::8.1
4.168	7027::Silverado (1985)::Action|Western::西瓦拉多大决战::7.5
4.168	3182::Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)::Documentary::Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.::7.5
4.168	1938::Lost Weekend, The (1945)::Drama::失去的周末::8
4.167	80::White Balloon, The (Badkonake sefid) (1995)::Children|Drama::白气球::8.2
4.166	25855::Roaring Twenties, The (1939)::Crime|Drama|Thriller::私枭血::8.3
4.166	5225::And Your Mother Too (Y tu mamá también) (2001)::Drama|Romance::你妈妈也一样::7.6
4.166	223::Clerks (1994)::Comedy::疯狂店员::8.2
4.166	272::Madness of King George, The (1994)::Comedy|Drama::疯狂的乔治王::7.6
4.166	6786::Kiss of the Spider Woman (1985)::Drama::蜘蛛女之吻::8.1
4.165	26150::Andrei Rublev (Andrey Rublyov) (1969)::Drama|War::None::None
4.164	4014::Chocolat (2000)::Comedy|Romance::浓情巧克力::7.9
4.164	932::Affair to Remember, An (1957)::Romance::金玉盟::8.3
4.164	25805::Atalante, L' (1934)::Comedy|Drama|Romance::亚特兰大号::8.4
4.164	866::Bound (1996)::Crime|Drama|Romance|Thriller::惊世狂花::8.1
4.163	1900::Children of Heaven, The (Bacheha-Ye Aseman) (1997)::Comedy|Drama::小鞋子::9.1
4.163	2401::Pale Rider (1985)::Western::苍白骑士::7.2
4.163	7445::Man on Fire (2004)::Action|Crime|Drama|Mystery|Thriller::怒火救援::8
4.163	1238::Local Hero (1983)::Comedy::南方英雄::7.5
4.162	50514::After the Wedding (Efter brylluppet) (2006)::Drama::婚礼之后::7.6
4.162	8998::That's Entertainment (1974)::Documentary::娱乐世界::8.6
4.162	4873::Waking Life (2001)::Animation|Drama|Fantasy::半梦半醒的人生::8.1
4.162	2601::Little Bit of Soul, A (1998)::Comedy::魔鬼不设防::0
4.162	1466::Donnie Brasco (1997)::Crime|Drama::忠奸人::8
4.162	7938::Winter Light (Nattvardsgästerna) (1963)::Drama::None::None
4.161	8131::Pursuit of Happiness (2001)::Romance::追求幸福::8
4.161	5446::Rabbit-Proof Fence (2002)::Adventure|Drama::末路小狂花::7.7
4.161	8264::Grey Gardens (1975)::Documentary::灰色花园::8.2
4.161	2761::Iron Giant, The (1999)::Adventure|Animation|Children|Drama|Sci-Fi::钢铁巨人::8.5
4.161	7844::Legend, The (Fong Sai-Yuk) (1993)::Action|Comedy::None::None
4.160	33237::San Francisco (1936)::Drama|Musical|Romance::火烧旧金山::7.1
4.160	25777::Monkey Business (1931)::Comedy::恶作剧::6.6
4.160	7983::Broadway Danny Rose (1984)::Comedy::丹尼玫瑰::7.5
4.160	7254::Butterfly Effect, The (2004)::Drama|Sci-Fi|Thriller::蝴蝶::7.4
4.160	47999::Jesus Camp (2006)::Documentary::基督营::8.1
4.159	6::Heat (1995)::Action|Crime|Thriller::盗火线::8.3
4.159	5607::Son of the Bride (El Hijo de la novia) (2001)::Comedy|Drama::新娘的儿子::8
4.159	59369::Taken (2008)::Action|Crime|Drama|Thriller::飓风营救::8.1
4.159	2952::Sydney (Hard Eight) (1996)::Crime|Drama|Thriller::赌城纵横::6.7
